lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type
619639,manualWeld,manualWeld,THT,5,5,0.0,expand
619645,manualWeld,manualWeld,THT,5,5,0.0,expand
619777,manualWeld,manualWeld,THT,5,0,0.0,expand
619836,smtWeld,smtWeld,SMT,5,0,0.0,expand
619919,manualWeld,manualWeld,THT,5,5,0.0,expand
619945,manualWeld,manualWeld,THT,5,5,0.0,expand
619967,manualWeld,manualWeld,THT,5,0,0.0,expand
619969,manualWeld,manualWeld,THT,5,0,0.0,expand
619970,manualWeld,manualWeld,THT,5,5,0.0,expand
619992,manualWeld,manualWeld,THT,5,0,0.0,expand
622380,manualWeld,manualWeld,THT,5,0,0.0,expand
625093,smtWeld,smtWeld,SMT,1,0,0.0,expand
625383,smtWeld,smtWeld,SMT,1,0,0.0,expand
625804,manualWeld,manualWeld,THT,5,0,0.0,expand
625862,manualWeld,manualWeld,THT,5,0,0.0,expand
625863,manualWeld,manualWeld,THT,5,0,0.0,expand
625984,manualWeld,manualWeld,THT,5,0,0.0,expand
625985,manualWeld,manualWeld,THT,5,0,0.0,expand
626101,manualWeld,manualWeld,THT,5,5,0.0,expand
626105,manualWeld,manualWeld,THT,5,0,0.0,expand
626125,manualWeld,manualWeld,THT,5,0,0.0,expand
626134,manualWeld,manualWeld,THT,5,0,0.0,expand
626140,manualWeld,manualWeld,THT,5,5,0.0,expand
626155,manualWeld,manualWeld,THT,5,0,0.0,expand
626156,manualWeld,manualWeld,THT,5,0,0.0,expand
626157,smtWeld,smtWeld,SMT,2,0,0.0,expand
626158,smtWeld,smtWeld,SMT,2,0,0.0,expand
626161,smtWeld,smtWeld,SMT,1,0,0.0,expand
626166,manualWeld,manualWeld,THT,5,5,0.0,expand
626167,manualWeld,manualWeld,THT,5,0,0.0,expand
626168,manualWeld,manualWeld,THT,5,0,0.0,expand
626169,manualWeld,manualWeld,THT,5,0,0.0,expand
626170,manualWeld,manualWeld,THT,5,0,0.0,expand
626171,manualWeld,manualWeld,THT,5,0,0.0,expand
626172,manualWeld,manualWeld,THT,5,0,0.0,expand
626173,manualWeld,manualWeld,THT,5,0,0.0,expand
626174,manualWeld,manualWeld,THT,5,0,0.0,expand
626175,manualWeld,manualWeld,THT,5,0,0.0,expand
626178,manualWeld,manualWeld,THT,5,5,0.0,expand
626179,smtWeld,smtWeld,SMT,2,0,0.0,expand
626180,manualWeld,manualWeld,THT,5,0,0.0,expand
626182,manualWeld,manualWeld,THT,5,0,0.0,expand
626183,manualWeld,manualWeld,THT,5,0,0.0,expand
626184,smtWeld,smtWeld,SMT,2,0,0.0,expand
626185,manualWeld,manualWeld,THT,5,0,0.0,expand
626186,manualWeld,manualWeld,THT,5,5,0.0,expand
626187,manualWeld,manualWeld,THT,5,5,0.0,expand
626188,manualWeld,manualWeld,THT,5,5,0.0,expand
626191,manualWeld,manualWeld,THT,5,0,0.0,expand
626193,smtWeld,smtWeld,SMT,2,0,0.0,expand
626195,manualWeld,manualWeld,THT,5,0,0.0,expand
626201,manualWeld,manualWeld,THT,5,0,0.0,expand
626209,manualWeld,manualWeld,THT,5,0,0.0,expand
626219,smtWeld,smtWeld,SMT,1,0,0.0,expand
626221,manualWeld,manualWeld,THT,5,5,0.0,expand
626222,manualWeld,manualWeld,THT,5,5,0.0,expand
626223,manualWeld,manualWeld,THT,5,0,0.0,expand
626224,manualWeld,manualWeld,THT,5,5,0.0,expand
626225,manualWeld,manualWeld,THT,5,0,0.0,expand
626226,manualWeld,manualWeld,THT,5,0,0.0,expand
626252,smtWeld,smtWeld,SMT,5,0,0.0,expand
626253,manualWeld,manualWeld,THT,5,0,0.0,expand
626336,manualWeld,manualWeld,THT,5,5,0.0,expand
626341,manualWeld,manualWeld,THT,5,5,0.0,expand
626345,manualWeld,manualWeld,THT,5,0,0.0,expand
626346,manualWeld,manualWeld,THT,5,0,0.0,expand
626347,manualWeld,manualWeld,THT,5,5,0.0,expand
626351,manualWeld,manualWeld,THT,5,0,0.0,expand
626354,manualWeld,manualWeld,THT,5,5,0.0,expand
626355,manualWeld,manualWeld,THT,5,5,0.0,expand
626356,manualWeld,manualWeld,THT,5,0,0.0,expand
626360,manualWeld,manualWeld,THT,5,0,0.0,expand
626380,manualWeld,manualWeld,THT,5,5,0.0,expand
626381,manualWeld,manualWeld,THT,5,0,0.0,expand
626382,manualWeld,manualWeld,THT,5,0,0.0,expand
626383,manualWeld,manualWeld,THT,5,5,0.0,expand
626384,manualWeld,manualWeld,THT,5,0,0.0,expand
626385,manualWeld,manualWeld,THT,5,0,0.0,expand
626388,manualWeld,manualWeld,THT,5,0,0.0,expand
626391,manualWeld,manualWeld,THT,5,5,0.0,expand
626393,manualWeld,manualWeld,THT,5,0,0.0,expand
626394,manualWeld,manualWeld,THT,5,0,0.0,expand
626395,manualWeld,manualWeld,THT,5,0,0.0,expand
626396,manualWeld,manualWeld,THT,5,0,0.0,expand
626397,manualWeld,manualWeld,THT,5,0,0.0,expand
626398,manualWeld,manualWeld,THT,5,5,0.0,expand
626399,manualWeld,manualWeld,THT,5,0,0.0,expand
626402,manualWeld,manualWeld,THT,5,0,0.0,expand
626403,manualWeld,manualWeld,THT,5,0,0.0,expand
626404,manualWeld,manualWeld,THT,5,5,0.0,expand
626405,manualWeld,manualWeld,THT,5,0,0.0,expand
626406,manualWeld,manualWeld,THT,5,5,0.0,expand
626407,manualWeld,manualWeld,THT,5,0,0.0,expand
626408,manualWeld,manualWeld,THT,5,0,0.0,expand
626409,manualWeld,manualWeld,THT,5,0,0.0,expand
626410,manualWeld,manualWeld,THT,5,5,0.0,expand
626411,manualWeld,manualWeld,THT,5,0,0.0,expand
626412,manualWeld,manualWeld,THT,5,0,0.0,expand
626413,manualWeld,manualWeld,THT,5,5,0.0,expand
626414,manualWeld,manualWeld,THT,5,0,0.0,expand
626415,manualWeld,manualWeld,THT,5,0,0.0,expand
626417,manualWeld,manualWeld,THT,5,0,0.0,expand
626418,manualWeld,manualWeld,THT,5,5,0.0,expand
626419,manualWeld,manualWeld,THT,5,5,0.0,expand
626420,manualWeld,manualWeld,THT,5,0,0.0,expand
626421,manualWeld,manualWeld,THT,5,5,0.0,expand
626429,manualWeld,manualWeld,THT,5,0,0.0,expand
626430,manualWeld,manualWeld,THT,5,0,0.0,expand
626431,manualWeld,manualWeld,THT,5,5,0.0,expand
626432,manualWeld,manualWeld,THT,5,0,0.0,expand
626433,manualWeld,manualWeld,THT,5,5,0.0,expand
626435,manualWeld,manualWeld,THT,5,5,0.0,expand
626436,manualWeld,manualWeld,THT,5,0,0.0,expand
626437,manualWeld,manualWeld,THT,5,5,0.0,expand
626438,manualWeld,manualWeld,THT,5,0,0.0,expand
626439,manualWeld,manualWeld,THT,5,0,0.0,expand
626440,manualWeld,manualWeld,THT,5,0,0.0,expand
626441,manualWeld,manualWeld,THT,5,0,0.0,expand
626442,manualWeld,manualWeld,THT,5,0,0.0,expand
626443,manualWeld,manualWeld,THT,5,0,0.0,expand
626444,manualWeld,manualWeld,THT,5,5,0.0,expand
626453,manualWeld,manualWeld,THT,5,0,0.0,expand
626454,manualWeld,manualWeld,THT,5,0,0.0,expand
626455,manualWeld,manualWeld,THT,5,0,0.0,expand
626456,manualWeld,manualWeld,THT,5,0,0.0,expand
626457,manualWeld,manualWeld,THT,5,0,0.0,expand
626458,manualWeld,manualWeld,THT,5,0,0.0,expand
626459,manualWeld,manualWeld,THT,5,0,0.0,expand
626460,manualWeld,manualWeld,THT,5,0,0.0,expand
626461,manualWeld,manualWeld,THT,5,0,0.0,expand
626462,manualWeld,manualWeld,THT,5,5,0.0,expand
626463,manualWeld,manualWeld,THT,5,0,0.0,expand
626464,manualWeld,manualWeld,THT,5,5,0.0,expand
626465,manualWeld,manualWeld,THT,5,0,0.0,expand
626466,manualWeld,manualWeld,THT,5,0,0.0,expand
626467,manualWeld,manualWeld,THT,5,0,0.0,expand
626468,manualWeld,manualWeld,THT,5,0,0.0,expand
626469,manualWeld,manualWeld,THT,5,0,0.0,expand
626470,manualWeld,manualWeld,THT,5,0,0.0,expand
626471,manualWeld,manualWeld,THT,5,0,0.0,expand
626472,manualWeld,manualWeld,THT,5,0,0.0,expand
626489,smtWeld,smtWeld,SMT,1,0,0.0,expand
626513,manualWeld,manualWeld,THT,5,5,0.0,expand
626514,manualWeld,manualWeld,THT,5,0,0.0,expand
626535,manualWeld,manualWeld,THT,5,0,0.0,expand
626570,smtWeld,smtWeld,SMT,1,0,0.0,expand
626615,manualWeld,manualWeld,THT,5,0,0.0,expand
626616,manualWeld,manualWeld,THT,5,0,0.0,expand
626618,manualWeld,manualWeld,THT,5,5,0.0,expand
626620,manualWeld,manualWeld,THT,5,5,0.0,expand
626623,manualWeld,manualWeld,THT,5,0,0.0,expand
626625,manualWeld,manualWeld,THT,5,0,0.0,expand
626627,manualWeld,manualWeld,THT,5,0,0.0,expand
626629,manualWeld,manualWeld,THT,5,0,0.0,expand
626630,manualWeld,manualWeld,THT,5,0,0.0,expand
626631,manualWeld,manualWeld,THT,5,0,0.0,expand
626632,manualWeld,manualWeld,THT,5,5,0.0,expand
626633,manualWeld,manualWeld,THT,5,5,0.0,expand
626634,manualWeld,manualWeld,THT,5,0,0.0,expand
626635,manualWeld,manualWeld,THT,5,0,0.0,expand
626636,manualWeld,manualWeld,THT,5,0,0.0,expand
626637,manualWeld,manualWeld,THT,5,5,0.0,expand
626638,manualWeld,manualWeld,THT,5,0,0.0,expand
626639,manualWeld,manualWeld,THT,5,0,0.0,expand
626640,manualWeld,manualWeld,THT,5,0,0.0,expand
626642,manualWeld,manualWeld,THT,5,5,0.0,expand
626643,manualWeld,manualWeld,THT,5,0,0.0,expand
626644,manualWeld,manualWeld,THT,5,0,0.0,expand
626645,manualWeld,manualWeld,THT,5,0,0.0,expand
626646,manualWeld,manualWeld,THT,5,0,0.0,expand
626647,manualWeld,manualWeld,THT,5,5,0.0,expand
626648,manualWeld,manualWeld,THT,5,0,0.0,expand
626649,manualWeld,manualWeld,THT,5,0,0.0,expand
625515,smtWeld,smtWeld,SMT,1,0,0.0,expand
625577,manualWeld,manualWeld,THT,5,0,0.0,expand
627644,smtWeld,smtWeld,SMT,1,0,0.0,expand
627908,smtWeld,smtWeld,SMT,1,0,0.0,expand
629193,smtWeld,smtWeld,SMT,1,0,0.0,expand
631978,manualWeld,manualWeld,THT,5,0,0.0,expand
631980,manualWeld,manualWeld,THT,5,5,0.0,expand
631981,manualWeld,manualWeld,THT,5,0,0.0,expand
631982,manualWeld,manualWeld,THT,5,5,0.0,expand
631986,manualWeld,manualWeld,THT,5,0,0.0,expand
631988,manualWeld,manualWeld,THT,5,5,0.0,expand
632002,manualWeld,manualWeld,THT,5,5,0.0,expand
633090,manualWeld,manualWeld,THT,5,0,0.0,expand
633093,manualWeld,manualWeld,THT,5,0,0.0,expand
633105,manualWeld,manualWeld,THT,5,0,0.0,expand
633109,manualWeld,manualWeld,THT,5,0,0.0,expand
633115,manualWeld,manualWeld,THT,5,0,0.0,expand
633148,manualWeld,manualWeld,THT,5,5,0.0,expand
633150,manualWeld,manualWeld,THT,5,5,0.0,expand
633152,manualWeld,manualWeld,THT,5,0,0.0,expand
633158,manualWeld,manualWeld,THT,5,5,0.0,expand
633169,manualWeld,manualWeld,THT,5,5,0.0,expand
633172,manualWeld,manualWeld,THT,5,0,0.0,expand
633174,manualWeld,manualWeld,THT,5,0,0.0,expand
633176,manualWeld,manualWeld,THT,5,0,0.0,expand
633179,manualWeld,manualWeld,THT,5,0,0.0,expand
633180,manualWeld,manualWeld,THT,5,5,0.0,expand
636119,smtWeld,smtWeld,SMT,1,0,0.0,expand
636122,smtWeld,smtWeld,SMT,1,0,0.0,expand
636129,smtWeld,smtWeld,SMT,1,0,0.0,expand
636277,smtWeld,smtWeld,SMT,1,0,0.0,expand
636319,smtWeld,smtWeld,SMT,1,0,0.0,expand
636347,smtWeld,smtWeld,SMT,1,0,0.0,expand
637438,smtWeld,smtWeld,SMT,1,0,0.0,expand
637507,smtWeld,smtWeld,SMT,1,0,0.0,expand
637816,smtWeld,smtWeld,SMT,1,0,0.0,expand
640423,manualWeld,manualWeld,THT,5,0,0.0,expand
672118,smtWeld,smtWeld,SMT,2,0,0.0,expand
672122,manualWeld,manualWeld,THT,5,5,0.0,expand
672152,smtWeld,smtWeld,SMT,1,0,0.0,expand
672236,manualWeld,manualWeld,THT,5,0,0.0,expand
672238,smtWeld,smtWeld,SMT,2,0,0.0,expand
672361,manualWeld,manualWeld,THT,5,0,0.0,expand
672375,smtWeld,smtWeld,SMT,1,0,0.0,expand
672381,manualWeld,manualWeld,THT,5,5,0.0,expand
674577,manualWeld,manualWeld,THT,5,0,0.0,expand
691930,smtWeld,smtWeld,SMT,1,0,0.0,expand
691970,smtWeld,smtWeld,SMT,1,0,0.0,expand
695003,manualWeld,manualWeld,THT,5,0,0.0,expand
702910,smtWeld,smtWeld,SMT,1,0,0.0,expand
702913,smtWeld,smtWeld,SMT,5,4,0.0,expand
702914,manualWeld,manualWeld,THT,5,5,0.0,expand
702916,smtWeld,smtWeld,SMT,5,4,0.0,expand
712491,manualWeld,manualWeld,THT,5,5,0.0,expand
717876,smtWeld,smtWeld,SMT,5,0,0.0,expand
719438,manualWeld,manualWeld,THT,5,5,0.0,expand
719440,manualWeld,manualWeld,THT,5,0,0.0,expand
719444,manualWeld,manualWeld,THT,5,5,0.0,expand
719455,manualWeld,manualWeld,THT,5,0,0.0,expand
719464,manualWeld,manualWeld,THT,5,0,0.0,expand
773397,manualWeld,manualWeld,THT,5,0,0.0,expand
776192,smtWeld,smtWeld,SMT,5,1,0.0,expand
777076,manualWeld,manualWeld,THT,5,5,0.0,expand
780765,manualWeld,manualWeld,THT,5,0,0.0,expand
780896,manualWeld,manualWeld,THT,5,0,0.0,expand
841356,manualWeld,manualWeld,THT,2,0,0.0,expand
882958,manualWeld,manualWeld,THT,5,5,0.0,expand
908007,smtWeld,smtWeld,SMT,5,5,0.0,expand
915920,manualWeld,manualWeld,THT,5,5,0.0,expand
915921,smtWeld,smtWeld,SMT,5,2,0.0,expand
916001,smtWeld,smtWeld,SMT,1,0,0.0,expand
962468,manualWeld,manualWeld,THT,5,0,0.0,expand
966333,smtWeld,smtWeld,SMT,5,5,0.0,expand
968834,manualWeld,manualWeld,THT,5,5,0.0,expand
1323283,smtWeld,smtWeld,SMT,5,0,0.0,expand
1585501,manualWeld,manualWeld,THT,5,0,0.0,expand
1978374,manualWeld,manualWeld,THT,5,0,0.0,expand
1979610,manualWeld,manualWeld,THT,5,0,0.0,expand
1979626,manualWeld,manualWeld,THT,5,5,0.0,expand
1979636,manualWeld,manualWeld,THT,5,0,0.0,expand
1979903,manualWeld,manualWeld,THT,5,0,0.0,expand
1980224,manualWeld,manualWeld,THT,5,0,0.0,expand
1980242,manualWeld,manualWeld,THT,5,0,0.0,expand
1984432,manualWeld,manualWeld,THT,5,0,0.0,expand
2685729,smtWeld,smtWeld,SMT,2,0,0.0,expand
2688956,manualWeld,manualWeld,THT,5,0,0.0,expand
2688966,manualWeld,manualWeld,THT,5,0,0.0,expand
2688967,manualWeld,manualWeld,THT,5,0,0.0,expand
2688979,manualWeld,manualWeld,THT,5,0,0.0,expand
2688984,manualWeld,manualWeld,THT,5,0,0.0,expand
2688987,manualWeld,manualWeld,THT,5,0,0.0,expand
2688988,manualWeld,manualWeld,THT,5,5,0.0,expand
2689023,manualWeld,manualWeld,THT,5,0,0.0,expand
2689038,manualWeld,manualWeld,THT,5,0,0.0,expand
2689041,manualWeld,manualWeld,THT,5,5,0.0,expand
2689061,manualWeld,manualWeld,THT,5,0,0.0,expand
2689107,manualWeld,manualWeld,THT,5,5,0.0,expand
2689117,manualWeld,manualWeld,THT,5,5,0.0,expand
2689130,manualWeld,manualWeld,THT,5,0,0.0,expand
2691409,smtWeld,smtWeld,SMT,1,0,0.0,expand
2692107,smtWeld,smtWeld,SMT,2,0,0.0,expand
2692115,manualWeld,manualWeld,THT,5,5,0.0,expand
2692370,manualWeld,manualWeld,THT,5,5,0.0,expand
2692450,smtWeld,smtWeld,SMT,1,0,0.0,expand
2692466,manualWeld,manualWeld,THT,5,5,0.0,expand
2692481,manualWeld,manualWeld,THT,5,5,0.0,expand
2758763,smtWeld,smtWeld,SMT,5,5,0.0,expand
2760656,manualWeld,manualWeld,THT,5,5,0.0,expand
2762079,manualWeld,manualWeld,THT,5,5,0.0,expand
2762285,smtWeld,smtWeld,SMT,5,5,0.0,expand
2764483,manualWeld,manualWeld,THT,2,0,0.0,expand
2767145,smtWeld,smtWeld,SMT,5,5,0.0,expand
2767505,smtWeld,smtWeld,SMT,5,5,0.0,expand
2767622,smtWeld,smtWeld,SMT,20,6,0.0,expand
2767847,smtWeld,smtWeld,SMT,5,5,0.0,expand
2767982,smtWeld,smtWeld,SMT,5,5,0.0,expand
2768246,smtWeld,smtWeld,SMT,15,4,0.0,expand
2768956,smtWeld,smtWeld,SMT,5,5,0.0,expand
2768981,smtWeld,smtWeld,SMT,5,5,0.0,expand
2769101,smtWeld,smtWeld,SMT,5,5,0.0,expand
2770122,smtWeld,smtWeld,SMT,5,5,0.0,expand
2770506,smtWeld,smtWeld,SMT,5,5,0.0,expand
2770887,smtWeld,smtWeld,SMT,20,6,0.0,expand
2774001,smtWeld,smtWeld,SMT,5,5,0.0,expand
2803545,manualWeld,manualWeld,THT,5,5,0.0,expand
2827278,manualWeld,manualWeld,THT,5,0,0.0,expand
2828772,smtWeld,smtWeld,SMT,20,6,0.0,expand
2829346,manualWeld,manualWeld,THT,5,5,0.0,expand
2829402,smtWeld,smtWeld,SMT,5,2,0.0,expand
2830603,manualWeld,manualWeld,THT,5,0,0.0,expand
2832566,manualWeld,manualWeld,THT,5,5,0.0,expand
2832639,manualWeld,manualWeld,THT,5,5,0.0,expand
2833635,smtWeld,smtWeld,SMT,20,10,0.0,expand
2835402,manualWeld,manualWeld,THT,5,5,0.0,expand
2836457,manualWeld,manualWeld,THT,5,0,0.0,expand
2839766,manualWeld,manualWeld,THT,5,5,0.0,expand
2840812,manualWeld,manualWeld,THT,5,0,0.0,expand
2841546,manualWeld,manualWeld,THT,5,5,0.0,expand
2841895,manualWeld,manualWeld,THT,5,5,0.0,expand
2842921,manualWeld,manualWeld,THT,5,5,0.0,expand
2844513,manualWeld,manualWeld,THT,5,5,0.0,expand
2844870,manualWeld,manualWeld,THT,5,5,0.0,expand
2847096,manualWeld,manualWeld,THT,5,5,0.0,expand
2847128,manualWeld,manualWeld,THT,5,5,0.0,expand
2847129,manualWeld,manualWeld,THT,5,5,0.0,expand
2847235,manualWeld,manualWeld,THT,2,1,0.0,expand
2858390,manualWeld,manualWeld,THT,5,0,0.0,expand
2858817,smtWeld,smtWeld,SMT,2,0,0.0,expand
2859206,smtWeld,smtWeld,SMT,1,0,0.0,expand
2870294,manualWeld,manualWeld,THT,1,0,0.0,expand
2875367,manualWeld,manualWeld,THT,5,5,0.0,expand
2875368,manualWeld,manualWeld,THT,5,5,0.0,expand
2875372,manualWeld,manualWeld,THT,5,5,0.0,expand
2875373,manualWeld,manualWeld,THT,5,5,0.0,expand
2875375,manualWeld,manualWeld,THT,5,5,0.0,expand
2875377,manualWeld,manualWeld,THT,5,5,0.0,expand
2875378,manualWeld,manualWeld,THT,5,5,0.0,expand
2876037,manualWeld,manualWeld,THT,1,0,0.0,expand
2876038,manualWeld,manualWeld,THT,1,0,0.0,expand
2880406,manualWeld,manualWeld,THT,5,0,0.0,expand
2884570,manualWeld,manualWeld,THT,2,0,0.0,expand
2886033,manualWeld,manualWeld,THT,5,0,0.0,expand
2889347,smtWeld,smtWeld,SMT,20,10,0.0,expand
2889415,smtWeld,smtWeld,SMT,20,6,0.0,expand
2889436,smtWeld,smtWeld,SMT,20,6,0.0,expand
2889714,smtWeld,smtWeld,SMT,5,5,0.0,expand
2889850,smtWeld,smtWeld,SMT,5,5,0.0,expand
2891294,manualWeld,manualWeld,THT,5,5,0.0,expand
2891304,smtWeld,smtWeld,SMT,5,2,0.0,expand
2891306,manualWeld,manualWeld,THT,5,5,0.0,expand
2891307,manualWeld,manualWeld,THT,5,5,0.0,expand
2891666,manualWeld,manualWeld,THT,5,5,0.0,expand
2892498,smtWeld,smtWeld,SMT,5,4,0.0,expand
2893035,manualWeld,manualWeld,THT,5,5,0.0,expand
2893148,manualWeld,manualWeld,THT,5,5,0.0,expand
2893942,manualWeld,manualWeld,THT,5,5,0.0,expand
2894534,manualWeld,manualWeld,THT,2,1,0.0,expand
2895047,manualWeld,manualWeld,THT,5,5,0.0,expand
2895813,manualWeld,manualWeld,THT,5,5,0.0,expand
2895830,manualWeld,manualWeld,THT,5,5,0.0,expand
2896030,manualWeld,manualWeld,THT,2,2,0.0,expand
2896035,manualWeld,manualWeld,THT,5,5,0.0,expand
2896084,manualWeld,manualWeld,THT,5,5,0.0,expand
2896085,manualWeld,manualWeld,THT,5,5,0.0,expand
2896119,manualWeld,manualWeld,THT,2,0,0.0,expand
2896142,manualWeld,manualWeld,THT,5,5,0.0,expand
2896144,manualWeld,manualWeld,THT,5,5,0.0,expand
2896174,manualWeld,manualWeld,THT,5,5,0.0,expand
2896175,manualWeld,manualWeld,THT,5,5,0.0,expand
2896179,manualWeld,manualWeld,THT,5,5,0.0,expand
2896180,manualWeld,manualWeld,THT,5,5,0.0,expand
2896183,manualWeld,manualWeld,THT,5,5,0.0,expand
2896195,manualWeld,manualWeld,THT,5,5,0.0,expand
2896197,manualWeld,manualWeld,THT,5,5,0.0,expand
2896198,manualWeld,manualWeld,THT,5,5,0.0,expand
2896216,manualWeld,manualWeld,THT,2,0,0.0,expand
2896217,manualWeld,manualWeld,THT,5,5,0.0,expand
2896223,manualWeld,manualWeld,THT,5,5,0.0,expand
2896224,manualWeld,manualWeld,THT,5,5,0.0,expand
2896225,manualWeld,manualWeld,THT,2,0,0.0,expand
2896226,manualWeld,manualWeld,THT,5,5,0.0,expand
2896254,manualWeld,manualWeld,THT,5,5,0.0,expand
2896258,manualWeld,manualWeld,THT,5,5,0.0,expand
2896333,manualWeld,manualWeld,THT,5,5,0.0,expand
2896334,manualWeld,manualWeld,THT,5,5,0.0,expand
2896335,manualWeld,manualWeld,THT,5,5,0.0,expand
2896379,manualWeld,manualWeld,THT,5,5,0.0,expand
2896381,manualWeld,manualWeld,THT,5,5,0.0,expand
2896382,manualWeld,manualWeld,THT,5,5,0.0,expand
2896386,manualWeld,manualWeld,THT,5,5,0.0,expand
2896389,manualWeld,manualWeld,THT,5,5,0.0,expand
2896392,manualWeld,manualWeld,THT,5,5,0.0,expand
2896393,manualWeld,manualWeld,THT,5,5,0.0,expand
2896394,manualWeld,manualWeld,THT,5,5,0.0,expand
2896395,manualWeld,manualWeld,THT,5,5,0.0,expand
2896396,manualWeld,manualWeld,THT,2,0,0.0,expand
2896443,manualWeld,manualWeld,THT,5,5,0.0,expand
2896496,manualWeld,manualWeld,THT,5,5,0.0,expand
2896506,manualWeld,manualWeld,THT,2,0,0.0,expand
2896507,manualWeld,manualWeld,THT,5,5,0.0,expand
2896511,manualWeld,manualWeld,THT,2,1,0.0,expand
2896516,manualWeld,manualWeld,THT,5,5,0.0,expand
2898527,manualWeld,manualWeld,THT,5,5,0.0,expand
2898649,manualWeld,manualWeld,THT,5,5,0.0,expand
2901310,manualWeld,manualWeld,THT,5,5,0.0,expand
2901402,manualWeld,manualWeld,THT,5,5,0.0,expand
2903111,manualWeld,manualWeld,THT,5,5,0.0,expand
2903933,smtWeld,smtWeld,SMT,5,1,0.0,expand
2903940,smtWeld,smtWeld,SMT,5,4,0.0,expand
2903941,manualWeld,manualWeld,THT,5,5,0.0,expand
2903995,manualWeld,manualWeld,THT,5,0,0.0,expand
2904260,smtWeld,smtWeld,SMT,5,2,0.0,expand
2904500,smtWeld,smtWeld,SMT,5,5,0.0,expand
2904553,smtWeld,smtWeld,SMT,5,5,0.0,expand
2904558,smtWeld,smtWeld,SMT,5,5,0.0,expand
2904868,manualWeld,manualWeld,THT,2,0,0.0,expand
2905903,manualWeld,manualWeld,THT,2,0,0.0,expand
2905916,manualWeld,manualWeld,THT,5,0,0.0,expand
2909248,manualWeld,manualWeld,THT,5,0,0.0,expand
2910025,smtWeld,smtWeld,SMT,2,0,0.0,expand
2911390,smtWeld,smtWeld,SMT,20,10,0.0,expand
2912572,smtWeld,smtWeld,SMT,5,4,0.0,expand
2912663,manualWeld,manualWeld,THT,5,5,0.0,expand
2912676,manualWeld,manualWeld,THT,5,5,0.0,expand
2912728,smtWeld,smtWeld,SMT,5,5,0.0,expand
2913981,manualWeld,manualWeld,THT,5,5,0.0,expand
2913983,manualWeld,manualWeld,THT,5,5,0.0,expand
2913984,manualWeld,manualWeld,THT,5,5,0.0,expand
2913988,manualWeld,manualWeld,THT,5,5,0.0,expand
2913989,manualWeld,manualWeld,THT,5,5,0.0,expand
2913990,manualWeld,manualWeld,THT,5,5,0.0,expand
2913991,manualWeld,manualWeld,THT,5,5,0.0,expand
2915677,smtWeld,smtWeld,SMT,20,6,0.0,expand
2915749,smtWeld,smtWeld,SMT,5,5,0.0,expand
2916117,smtWeld,smtWeld,SMT,5,4,0.0,expand
2918325,manualWeld,manualWeld,THT,5,0,0.0,expand
2918494,smtWeld,smtWeld,SMT,15,4,0.0,expand
2918500,smtWeld,smtWeld,SMT,5,5,0.0,expand
2918937,smtWeld,smtWeld,SMT,5,4,0.0,expand
2919130,manualWeld,manualWeld,THT,5,5,0.0,expand
2919164,manualWeld,manualWeld,THT,5,5,0.0,expand
2919188,manualWeld,manualWeld,THT,5,5,0.0,expand
2919189,manualWeld,manualWeld,THT,5,5,0.0,expand
2919190,manualWeld,manualWeld,THT,5,5,0.0,expand
2919192,manualWeld,manualWeld,THT,5,5,0.0,expand
2919193,manualWeld,manualWeld,THT,5,5,0.0,expand
2919194,manualWeld,manualWeld,THT,5,5,0.0,expand
2919196,manualWeld,manualWeld,THT,2,0,0.0,expand
2919197,manualWeld,manualWeld,THT,2,0,0.0,expand
2919208,manualWeld,manualWeld,THT,5,5,0.0,expand
2919211,manualWeld,manualWeld,THT,5,5,0.0,expand
2919212,manualWeld,manualWeld,THT,5,5,0.0,expand
2919215,manualWeld,manualWeld,THT,5,5,0.0,expand
2919218,manualWeld,manualWeld,THT,2,0,0.0,expand
2919220,manualWeld,manualWeld,THT,5,0,0.0,expand
2919221,manualWeld,manualWeld,THT,5,5,0.0,expand
2919222,manualWeld,manualWeld,THT,5,5,0.0,expand
2919223,manualWeld,manualWeld,THT,5,5,0.0,expand
2919224,manualWeld,manualWeld,THT,5,5,0.0,expand
2919225,manualWeld,manualWeld,THT,5,5,0.0,expand
2919226,manualWeld,manualWeld,THT,5,5,0.0,expand
2919227,manualWeld,manualWeld,THT,5,5,0.0,expand
2919228,manualWeld,manualWeld,THT,5,5,0.0,expand
2919229,manualWeld,manualWeld,THT,5,5,0.0,expand
2919230,manualWeld,manualWeld,THT,5,5,0.0,expand
2919232,manualWeld,manualWeld,THT,5,5,0.0,expand
2919234,manualWeld,manualWeld,THT,2,1,0.0,expand
2919241,manualWeld,manualWeld,THT,5,5,0.0,expand
2919246,manualWeld,manualWeld,THT,2,0,0.0,expand
2919250,manualWeld,manualWeld,THT,2,0,0.0,expand
2919287,manualWeld,manualWeld,THT,5,5,0.0,expand
2919290,manualWeld,manualWeld,THT,5,5,0.0,expand
2919291,manualWeld,manualWeld,THT,5,5,0.0,expand
2919292,manualWeld,manualWeld,THT,5,5,0.0,expand
2919294,manualWeld,manualWeld,THT,5,5,0.0,expand
2919296,manualWeld,manualWeld,THT,5,5,0.0,expand
